client_id,client_name,gender,birth_date,client_type,cellphone,email,JOB_TITLE,JOB_INDUSTRY_CATEGORY,WEALTH_SEGMENT,DECEASED_INDICATOR,OWNS_CAR,TENURE,ADDRESS,POSTCODE,STATE,COUNTRY,
571,Kamila Parsonage,Female,3/8/1954,individual,0049912670189,kamila_parsonage@gmail.com,Research Assistant III,Financial Services,Mass Customer,FALSE,TRUE,18,10236 Mifflin Avenue,2570,NSW,Australia,
572,Barth Sapshed,Male,6/16/1994,individual,0035198267504,barth_sapshed@gmail.com,Assistant Media Planner,Entertainment,Mass Customer,FALSE,TRUE,21,5287 Clarendon Plaza,2258,NSW,Australia,
573,Padriac Collacombe,Male,4/7/1967,company,0064112679903,padriac_collacombe@gmail.com,Accounting Assistant I,Financial Services,Mass Customer,FALSE,FALSE,16,38407 Sutteridge Circle,2766,NSW,Australia,
574,Olive Mozzi,Female,7/6/1955,company,0065842684760,olive_mozzi@gmail.com,Programmer Analyst I,Property,High Net Worth,FALSE,TRUE,18,423 Holy Cross Lane,3029,VIC,Australia,
575,Benedict Rosas,Male,11/25/1955,company,0066912689617,benedict_rosas@gmail.com,Human Resources Manager,IT,Mass Customer,FALSE,FALSE,12,0307 Namekagon Crossing,2170,NSW,Australia,
576,Virginia De Antoni,Female,3/14/1964,company,0034982694474,virginia_de antoni@gmail.com,,n/a,Mass Customer,FALSE,FALSE,4,743 Stuart Terrace,2560,NSW,Australia,
577,Nicolas O'Donnell,Male,9/25/1986,company,0061112699331,nicolas_o'donnell@gmail.com,Sales Associate,Financial Services,Affluent Customer,FALSE,FALSE,7,1478 Oak Valley Park,3350,VIC,Australia,
578,Oswald MacCarlich,Male,11/24/1991,individual,0061842704188,oswald_maccarlich@gmail.com,Senior Sales Associate,Financial Services,High Net Worth,FALSE,TRUE,9,8970 Anhalt Junction,2160,NSW,Australia,
579,Ailyn Howgate,Female,9/27/2001,company,0049912709045,ailyn_howgate@gmail.com,Sales Representative,Retail,Mass Customer,FALSE,FALSE,11,563 Waywood Park,2145,NSW,Australia,
580,Karol Salthouse,Female,7/29/1968,individual,0035198271390,karol_salthouse@gmail.com,Data Coordiator,n/a,Mass Customer,FALSE,TRUE,13,9313 Mayer Street,3133,VIC,Australia,
581,Esdras Birchett,Male,12/9/1950,individual,0064112718759,esdras_birchett@gmail.com,Structural Engineer,Telecommunications,Mass Customer,FALSE,FALSE,11,2978 Mccormick Center,2028,NSW,Australia,
582,Wilfrid Gertray,Male,8/23/1942,company,0065842723616,wilfrid_gertray@gmail.com,Account Coordinator,Manufacturing,High Net Worth,FALSE,TRUE,13,527 Jay Trail,4551,QLD,Australia,
583,Charmain Styles,Female,2/25/1965,company,0066912728473,charmain_styles@gmail.com,Recruiter,n/a,Affluent Customer,FALSE,TRUE,4,6 Loftsgordon Pass,2111,NSW,Australia,
584,Harlene Nono,U,,company,0034982733330,harlene_nono@gmail.com,Registered Nurse,Health,Mass Customer,FALSE,TRUE,11,9940 Manley Drive,2574,NSW,Australia,
585,Kirsteni Gritskov,Female,5/12/1998,company,0061112738187,kirsteni_gritskov@gmail.com,Environmental Specialist,Health,Mass Customer,FALSE,FALSE,10,0736 West Crossing,3585,VIC,Australia,
586,Bobby Summersby,Male,10/27/1943,company,0061842743044,bobby_summersby@gmail.com,Web Developer II,Manufacturing,Affluent Customer,FALSE,FALSE,15,95796 Mcbride Drive,3677,VIC,Australia,
587,Shepherd Dutchburn,Male,8/12/1976,individual,0049912747901,shepherd_dutchburn@gmail.com,Statistician III,Health,Affluent Customer,FALSE,FALSE,14,20187 Loomis Court,4132,QLD,Australia,
588,Berenice Kaesmakers,Female,10/15/1994,company,0035198275275,berenice_kaesmakers@gmail.com,Cost Accountant,Financial Services,Affluent Customer,FALSE,TRUE,1,17393 Colorado Hill,4006,QLD,Australia,
589,Jesse Crosio,Male,4/15/1994,company,0064112757616,jesse_crosio@gmail.com,Programmer Analyst IV,Health,High Net Worth,FALSE,FALSE,18,65 Rutledge Parkway,2539,NSW,Australia,
590,Cordi Thornton,Female,1/4/1973,individual,0065842762473,cordi_thornton@gmail.com,Account Executive,Manufacturing,High Net Worth,FALSE,TRUE,17,02023 Loeprich Drive,3037,VIC,Australia,
591,Debbie Tillman,Female,7/6/1990,individual,0066912767330,debbie_tillman@gmail.com,Engineer IV,Manufacturing,Mass Customer,FALSE,FALSE,10,9107 Pine View Plaza,3977,VIC,Australia,
592,Judie Pirkis,Female,7/18/1995,company,0034982772187,judie_pirkis@gmail.com,Tax Accountant,Retail,Affluent Customer,FALSE,TRUE,13,822 Di Loreto Junction,3020,VIC,Australia,
593,Flin Yoskowitz,Male,12/17/1995,company,0061112777044,flin_yoskowitz@gmail.com,Mechanical Systems Engineer,Financial Services,Mass Customer,FALSE,FALSE,7,2712 Namekagon Crossing,3029,VIC,Australia,
594,Noel Sturch,Female,10/28/1951,company,0061842781901,noel_sturch@gmail.com,Accountant I,Property,Mass Customer,FALSE,FALSE,20,32 Hazelcrest Court,2753,NSW,Australia,
595,Letizia Poore,Female,8/30/1938,company,0049912786758,letizia_poore@gmail.com,Sales Associate,Financial Services,Affluent Customer,FALSE,TRUE,8,9 Forster Circle,3174,VIC,Australia,
596,,Male,4/13/1996,company,0035198279161,,Nurse Practicioner,n/a,Mass Customer,FALSE,TRUE,10,07226 Anzinger Avenue,3032,VIC,Australia,
597,Kiley Grunder,Male,4/17/1994,individual,0064112796472,kiley_grunder@gmail.com,Senior Sales Associate,n/a,Mass Customer,FALSE,TRUE,9,936 Porter Lane,2323,NSW,Australia,
598,Ethelred Sissel,Male,12/25/1974,company,0065842801329,ethelred_sissel@gmail.com,Assistant Media Planner,Entertainment,High Net Worth,FALSE,FALSE,1,6 Havey Pass,2126,NSW,Australia,
599,Dena Pabst,Female,4/20/1987,individual,0066912806186,dena_pabst@gmail.com,Project Manager,IT,Affluent Customer,FALSE,FALSE,5,882 Toban Lane,2121,NSW,Australia,
600,Wyndham Woolford,Male,10/22/1979,individual,0034982811043,wyndham_woolford@gmail.com,Legal Assistant,n/a,Mass Customer,FALSE,FALSE,14,844 Forster Place,2096,NSW,Australia,
601,Rochette Haddacks,Female,5/10/1996,company,0061112815900,rochette_haddacks@gmail.com,Compensation Analyst,Financial Services,Affluent Customer,FALSE,TRUE,15,42590 Bellgrove Court,2097,NSW,Australia,
602,Jamal Dudgeon,Male,2/9/1965,company,0061842820757,jamal_dudgeon@gmail.com,Data Coordiator,Health,Affluent Customer,FALSE,TRUE,11,6060 Veith Crossing,2103,NSW,Australia,
603,Levin Coxen,Male,10/22/1955,company,0049912825614,levin_coxen@gmail.com,Director of Sales,Manufacturing,Mass Customer,FALSE,TRUE,10,25 Lakeland Point,4113,QLD,Australia,
604,Marinna Kauschke,Female,3/15/1973,company,0035198283047,marinna_kauschke@gmail.com,Physical Therapy Assistant,n/a,Affluent Customer,FALSE,TRUE,10,21667 Randy Crossing,3163,VIC,Australia,
605,Kyle Michie,Female,7/19/1958,company,0064112835328,kyle_michie@gmail.com,Operator,IT,Affluent Customer,FALSE,TRUE,12,608 Dapin Court,3129,VIC,Australia,
606,Lanie Cobbold,Male,12/31/1978,individual,0065842840185,lanie_cobbold@gmail.com,Budget/Accounting Analyst II,n/a,Affluent Customer,FALSE,FALSE,20,8738 Lukken Terrace,2763,NSW,Australia,
607,Gilbert O'Fallone,Male,11/7/1994,company,0066912845042,gilbert_o'fallone@gmail.com,Automation Specialist III,Manufacturing,Mass Customer,FALSE,TRUE,20,8634 Wayridge Pass,2750,NSW,Australia,
608,Gerianne Kaysor,U,,individual,0034982849899,gerianne_kaysor@gmail.com,Computer Systems Analyst I,Manufacturing,Mass Customer,FALSE,TRUE,12,5 Homewood Road,2800,NSW,Australia,
609,Esther McOnie,Female,5/26/1939,individual,0061112854756,esther_mconie@gmail.com,VP Product Management,Health,Mass Customer,FALSE,TRUE,5,7 Dunning Avenue,2477,NSW,Australia,
610,Chaim Kingdon,Male,1/21/1996,company,0061842859613,chaim_kingdon@gmail.com,Professor,Manufacturing,Mass Customer,FALSE,TRUE,9,67 Beilfuss Plaza,2168,NSW,Australia,
611,Anson Dearnaly,Male,6/29/1997,company,0049912864470,anson_dearnaly@gmail.com,VP Marketing,Property,High Net Worth,FALSE,FALSE,16,976 Roxbury Alley,4157,QLD,Australia,
612,Caitrin Critten,Female,1/29/1973,company,0035198286932,caitrin_critten@gmail.com,,Property,Mass Customer,FALSE,TRUE,7,2 Main Lane,4114,QLD,Australia,
613,Garreth Minett,Male,5/23/1961,company,0064112874185,garreth_minett@gmail.com,Environmental Tech,Health,Affluent Customer,FALSE,TRUE,17,6115 Forest Crossing,2148,NSW,Australia,
614,Rozamond Sommer,Female,9/19/1966,company,0065842879042,rozamond_sommer@gmail.com,Media Manager II,Retail,Mass Customer,FALSE,TRUE,14,432 Ronald Regan Court,3782,VIC,Australia,
615,Annabell Downer,Female,11/25/1955,individual,0066912883899,annabell_downer@gmail.com,Software Engineer II,IT,Mass Customer,FALSE,FALSE,8,8600 Forster Lane,2177,NSW,Australia,
616,Maximilian Geffen,Male,7/13/1955,company,0034982888756,maximilian_geffen@gmail.com,Administrative Assistant I,Health,Mass Customer,FALSE,TRUE,6,6692 Independence Way,2070,NSW,Australia,
617,Ajay Worham,Female,9/30/1979,company,0061112893613,ajay_worham@gmail.com,Programmer II,Property,Affluent Customer,FALSE,TRUE,17,770 Farmco Point,2049,NSW,Australia,
618,Jamison Cashin,Male,5/19/1970,individual,0061842898470,jamison_cashin@gmail.com,Civil Engineer,Manufacturing,Mass Customer,FALSE,FALSE,8,602 Toban Center,4020,QLD,Australia,
619,Dorian Emery,Female,8/24/1998,individual,0049912903327,dorian_emery@gmail.com,,Retail,High Net Worth,FALSE,FALSE,16,74 Shopko Pass,2161,NSW,Australia,
620,Nicol Swinford,Male,12/7/1976,company,0035198290818,nicol_swinford@gmail.com,,Financial Services,Mass Customer,FALSE,TRUE,7,804 Washington Point,4132,QLD,Australia,
621,Agna Cowpe,Female,3/5/1969,company,0064112913041,agna_cowpe@gmail.com,Product Engineer,Financial Services,Mass Customer,FALSE,TRUE,6,97 Merrick Center,2460,NSW,Australia,
622,Nev Prosh,Male,5/8/1950,company,0065842917898,nev_prosh@gmail.com,,n/a,Mass Customer,FALSE,TRUE,22,29 Tennyson Alley,2161,NSW,Australia,
623,Lucius Hatchell,Male,3/19/1951,company,0066912922755,lucius_hatchell@gmail.com,Engineer I,Manufacturing,Mass Customer,FALSE,TRUE,8,8194 Lien Street,4032,QLD,Australia,
624,Francisca Pottage,Female,6/10/1957,company,0034982927612,francisca_pottage@gmail.com,Health Coach III,Health,Mass Customer,FALSE,FALSE,19,9503 New Castle Street,4500,QLD,Australia,
625,Farlie Brookz,Male,7/31/1963,individual,0061112932469,farlie_brookz@gmail.com,Chemical Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,5,0 Emmet Trail,4128,QLD,Australia,
626,,Female,7/5/1956,company,0061842937326,,Geologist IV,Manufacturing,Affluent Customer,FALSE,TRUE,6,7 Spaight Drive,2147,NSW,Australia,
627,Beverlee Ungerechts,Female,10/3/1973,individual,0049912942183,beverlee_ungerechts@gmail.com,,n/a,Affluent Customer,FALSE,TRUE,7,45000 Randy Court,3199,VIC,Australia,
628,Nanni Girodias,Female,1/8/1959,individual,0035198294704,nanni_girodias@gmail.com,Junior Executive,Manufacturing,Mass Customer,FALSE,FALSE,9,65 David Pass,4221,QLD,Australia,
629,Delcina Hursey,Female,12/26/1968,company,0064112951897,delcina_hursey@gmail.com,,Property,Affluent Customer,FALSE,TRUE,13,7 Golden Leaf Avenue,2400,NSW,Australia,
630,Lek Pimblett,Male,9/29/1955,company,0065842956754,lek_pimblett@gmail.com,Tax Accountant,n/a,Mass Customer,FALSE,FALSE,11,43 Dayton Drive,2062,NSW,Australia,
631,Kellyann Adshad,Female,6/7/1940,company,0066912961611,kellyann_adshad@gmail.com,,n/a,High Net Worth,FALSE,TRUE,16,5 Dryden Road,2782,NSW,Australia,
632,Ewell Paulusch,Male,1/15/1998,company,0034982966468,ewell_paulusch@gmail.com,Legal Assistant,Health,Mass Customer,FALSE,TRUE,17,14183 Iowa Center,4503,QLD,Australia,
633,Madison Lars,Male,1/19/1967,company,0061112971325,madison_lars@gmail.com,Payment Adjustment Coordinator,Financial Services,Mass Customer,FALSE,TRUE,13,95 Del Mar Court,3175,VIC,Australia,
634,Ardis Taree,Female,4/12/1960,individual,0061842976182,ardis_taree@gmail.com,Marketing Assistant,Retail,Mass Customer,FALSE,FALSE,12,98 Shoshone Road,4207,QLD,Australia,
635,Wheeler Godsil,Male,9/20/1993,company,0049912981039,wheeler_godsil@gmail.com,Desktop Support Technician,Financial Services,Mass Customer,FALSE,TRUE,16,7199 Springview Parkway,4503,QLD,Australia,
636,Marissa O'Scandall,Female,7/13/1973,individual,0035198298589,marissa_o'scandall@gmail.com,Pharmacist,Health,High Net Worth,FALSE,FALSE,18,045 Magdeline Court,3690,VIC,Australia,
637,Terrel Keynd,Male,4/20/1961,individual,0064112990753,terrel_keynd@gmail.com,Assistant Professor,Retail,High Net Worth,FALSE,FALSE,8,5 Hoard Trail,2197,NSW,Australia,
638,Augie Swallwell,Male,8/22/1939,company,0065842995611,augie_swallwell@gmail.com,Senior Editor,Financial Services,Affluent Customer,FALSE,TRUE,11,93 Scofield Pass,3152,VIC,Australia,
639,Dillon Bannister,Male,12/24/1945,company,0066913000468,dillon_bannister@gmail.com,,Retail,Affluent Customer,FALSE,TRUE,13,2 Ridgeway Avenue,2196,NSW,Australia,
640,Osbourn Gherardini,Male,5/1/1987,company,0034983005325,osbourn_gherardini@gmail.com,Statistician II,Retail,Affluent Customer,FALSE,FALSE,14,29 Maple Trail,3143,VIC,Australia,
641,Lissa Gawn,Female,9/21/1962,company,0061113010182,lissa_gawn@gmail.com,Database Administrator III,n/a,High Net Worth,FALSE,FALSE,8,7 Brentwood Circle,4000,QLD,Australia,
642,Leisha McConway,Female,10/31/1975,company,0061843015039,leisha_mcconway@gmail.com,Help Desk Operator,Property,Mass Customer,FALSE,FALSE,13,28 Hazelcrest Drive,2525,NSW,Australia,
643,Kearney Cuddehy,Male,5/18/1997,individual,0049913019896,kearney_cuddehy@gmail.com,Executive Secretary,Manufacturing,Affluent Customer,FALSE,FALSE,14,01 Reindahl Circle,4132,QLD,Australia,
644,Shellysheldon Bichard,Male,1/6/1954,company,0035198302475,shellysheldon_bichard@gmail.com,Payment Adjustment Coordinator,Manufacturing,Mass Customer,FALSE,FALSE,12,5880 Hauk Street,2046,NSW,Australia,
645,Reinhard Oscroft,Male,3/18/1950,company,0064113029610,reinhard_oscroft@gmail.com,VP Marketing,n/a,Affluent Customer,FALSE,FALSE,18,0 Larry Park,3175,VIC,Australia,
646,Menard Venmore,Male,4/4/1978,individual,0065843034467,menard_venmore@gmail.com,Software Engineer II,Argiculture,High Net Worth,FALSE,TRUE,14,69 Sunfield Terrace,2558,NSW,Australia,
647,Andree Breeds,Female,10/19/1954,individual,0066913039324,andree_breeds@gmail.com,Database Administrator III,Retail,Affluent Customer,FALSE,TRUE,5,7513 Swallow Drive,2148,NSW,Australia,
648,Kata Harrop,Female,5/4/1950,company,0034983044181,kata_harrop@gmail.com,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,17,058 Morningstar Center,2127,NSW,Australia,
649,Pierrette Gummie,Female,8/4/1966,company,0061113049038,pierrette_gummie@gmail.com,Social Worker,Health,Mass Customer,FALSE,TRUE,15,0689 Melby Park,4030,QLD,Australia,
650,Nady Withinshaw,Female,2/17/1968,company,0061843053895,nady_withinshaw@gmail.com,Technical Writer,Manufacturing,High Net Worth,FALSE,TRUE,16,3 Spohn Circle,2477,NSW,Australia,
651,Demott Mullaly,Male,12/15/1982,company,0049913058752,demott_mullaly@gmail.com,Chief Design Engineer,n/a,Mass Customer,FALSE,FALSE,5,91 Calypso Trail,2750,NSW,Australia,
652,Wendye Kleinplatz,Female,5/28/1996,company,0035198306360,wendye_kleinplatz@gmail.com,,n/a,Mass Customer,FALSE,TRUE,8,43863 Victoria Lane,2281,NSW,Australia,
653,Irvin Bevans,Male,7/12/1962,individual,0064113068466,irvin_bevans@gmail.com,Mechanical Systems Engineer,Retail,Mass Customer,FALSE,TRUE,1,54782 Lake View Parkway,3178,VIC,Australia,
654,Madella Marquiss,Female,10/8/1976,company,0065843073323,madella_marquiss@gmail.com,Geological Engineer,Manufacturing,Mass Customer,FALSE,TRUE,17,48971 Marquette Point,3976,VIC,Australia,
655,Austine Speedy,Female,5/23/1940,individual,0066913078180,austine_speedy@gmail.com,Professor,Manufacturing,High Net Worth,FALSE,TRUE,15,99 Sherman Parkway,3083,VIC,Australia,
656,Wolf Craft,Male,7/19/1995,individual,0034983083037,wolf_craft@gmail.com,Professor,Financial Services,Mass Customer,FALSE,TRUE,19,381 Emmet Terrace,2047,NSW,Australia,
657,Aldin Newsome,Male,7/6/1981,company,0061113087894,aldin_newsome@gmail.com,Analyst Programmer,Manufacturing,High Net Worth,FALSE,TRUE,14,7 Beilfuss Road,3163,VIC,Australia,
658,Sindee Jasik,Female,10/21/1942,company,0061843092751,sindee_jasik@gmail.com,,Manufacturing,Affluent Customer,FALSE,TRUE,9,37068 Montana Street,2011,NSW,Australia,
659,Truman Arlett,Male,6/25/1958,company,0049913097608,truman_arlett@gmail.com,Financial Advisor,Financial Services,Affluent Customer,FALSE,TRUE,18,7 Elgar Hill,3060,VIC,Australia,
660,Gordon Rewan,Male,1/7/1988,company,0035198310246,gordon_rewan@gmail.com,Community Outreach Specialist,Financial Services,Mass Customer,FALSE,FALSE,16,36506 Bartillon Point,3816,VIC,Australia,
661,Israel Brough,Male,10/29/1976,company,0064113107322,israel_brough@gmail.com,Nurse Practicioner,Financial Services,High Net Worth,FALSE,FALSE,6,8 Scott Drive,3150,VIC,Australia,
662,Leticia Hovenden,Female,4/3/1997,individual,0065843112179,leticia_hovenden@gmail.com,Tax Accountant,Manufacturing,Affluent Customer,FALSE,TRUE,20,653 2nd Park,2766,NSW,Australia,
663,Caritta Compston,Female,4/25/1958,company,0066913117037,caritta_compston@gmail.com,,Financial Services,High Net Worth,FALSE,TRUE,16,22 Shelley Plaza,3198,VIC,Australia,
664,Annabelle Hanwell,Female,11/28/1951,individual,0034983121894,annabelle_hanwell@gmail.com,Developer III,Health,High Net Worth,FALSE,FALSE,17,504 Stuart Pass,2130,NSW,Australia,
665,Darryl Hovee,Female,4/28/1944,individual,0061113126751,darryl_hovee@gmail.com,Operator,IT,High Net Worth,FALSE,TRUE,0,5 Red Cloud Place,3222,VIC,Australia,
666,Orly Nesbitt,Female,3/25/1985,company,0061843131608,orly_nesbitt@gmail.com,,Property,Mass Customer,FALSE,FALSE,10,264 Valley Edge Pass,2259,NSW,Australia,
667,Margette Gibard,Female,7/6/1942,company,0049913136465,margette_gibard@gmail.com,VP Product Management,Telecommunications,Mass Customer,FALSE,FALSE,12,5 Southridge Hill,3029,VIC,Australia,
668,Nicol Bertot,Female,9/11/1977,company,0035198314132,nicol_bertot@gmail.com,Director of Sales,Financial Services,High Net Worth,FALSE,FALSE,19,539 Graceland Pass,3444,VIC,Australia,
669,Nobe Trowsdale,Male,7/12/1968,company,0064113146179,nobe_trowsdale@gmail.com,,n/a,High Net Worth,FALSE,TRUE,9,22435 Barnett Court,2145,NSW,Australia,
670,Stephen Tittershill,Male,12/21/1991,company,0065843151036,stephen_tittershill@gmail.com,Structural Analysis Engineer,Financial Services,Mass Customer,FALSE,TRUE,22,46057 Harbort Hill,4304,QLD,Australia,
671,Giselbert Pickring,Male,7/28/1959,individual,0066913155893,giselbert_pickring@gmail.com,Librarian,Entertainment,High Net Worth,FALSE,FALSE,9,2 Shasta Place,3130,VIC,Australia,
672,Shane Diss,Female,10/29/1980,company,0034983160750,shane_diss@gmail.com,Junior Executive,Retail,Affluent Customer,FALSE,FALSE,12,77608 Donald Center,4516,QLD,Australia,
673,Lisette Davers,Female,10/26/1940,company,0061113165607,lisette_davers@gmail.com,Health Coach III,Health,High Net Worth,FALSE,FALSE,11,0433 La Follette Road,2137,NSW,Australia,
674,Chicky Sinclar,U,,individual,0061843170464,chicky_sinclar@gmail.com,Associate Professor,n/a,Mass Customer,FALSE,TRUE,20,8593 Prairie Rose Way,2500,NSW,Australia,
675,Kippar Whyatt,Male,1/21/1960,individual,0049913175321,kippar_whyatt@gmail.com,Operator,Manufacturing,Mass Customer,FALSE,FALSE,18,179 Carey Terrace,3020,VIC,Australia,
676,Xenia Maleck,Female,2/14/1960,company,0035198318017,xenia_maleck@gmail.com,Pharmacist,Health,High Net Worth,FALSE,FALSE,12,3 Ruskin Hill,2122,NSW,Australia,
677,Essie Withur,Female,2/26/1941,company,0064113185035,essie_withur@gmail.com,VP Sales,Health,Mass Customer,FALSE,FALSE,21,87 Crescent Oaks Alley,2756,NSW,Australia,
678,Cecil Gant,Male,7/16/1976,company,0065843189892,cecil_gant@gmail.com,VP Quality Control,Financial Services,Mass Customer,FALSE,FALSE,15,08822 Duke Road,2763,NSW,Australia,
679,Lillis Eshmade,Female,10/12/1974,company,0066913194749,lillis_eshmade@gmail.com,Structural Analysis Engineer,Health,Mass Customer,FALSE,FALSE,4,5 Schurz Street,2141,NSW,Australia,
680,Ted Izacenko,Male,8/1/1959,company,0034983199606,ted_izacenko@gmail.com,Sales Representative,Retail,Mass Customer,FALSE,TRUE,7,344 Darwin Junction,2093,NSW,Australia,
681,Nixie Shoesmith,Female,12/4/1956,individual,0061113204463,nixie_shoesmith@gmail.com,VP Quality Control,Property,Affluent Customer,FALSE,TRUE,9,320 Acker Drive,2251,NSW,Australia,
682,Briana Trill,Female,3/18/1944,company,0061843209320,briana_trill@gmail.com,VP Sales,Retail,Affluent Customer,FALSE,FALSE,12,2874 Bay Hill,4032,QLD,Australia,
683,Cobbie Bruyett,Male,3/19/1956,individual,0049913214177,cobbie_bruyett@gmail.com,Accountant IV,Manufacturing,Mass Customer,FALSE,TRUE,12,3 Sunbrook Alley,4178,QLD,Australia,
684,Wrennie Dwelly,Female,3/11/1940,individual,0035198321903,wrennie_dwelly@gmail.com,Social Worker,Health,Mass Customer,FALSE,TRUE,10,34 Jay Hill,2880,NSW,Australia,
685,Sibylla Kibble,Female,8/5/1962,company,0064113223891,sibylla_kibble@gmail.com,Office Assistant IV,Retail,High Net Worth,FALSE,FALSE,7,78 Bluestem Road,3860,VIC,Australia,
686,Kariotta Naper,Female,4/7/1952,company,0065843228748,kariotta_naper@gmail.com,Teacher,Entertainment,Mass Customer,FALSE,TRUE,3,0 Express Lane,2142,NSW,Australia,
687,Wylie Huntingdon,Male,8/11/1966,company,0066913233605,wylie_huntingdon@gmail.com,Actuary,Financial Services,Mass Customer,FALSE,TRUE,2,077 Hansons Point,4075,QLD,Australia,
688,Lizbeth Garvan,Female,9/6/1996,company,0034983238463,lizbeth_garvan@gmail.com,Accounting Assistant II,Manufacturing,Mass Customer,FALSE,FALSE,11,23737 Bartillon Street,2171,NSW,Australia,
689,Averil Ackery,Male,9/9/1970,company,0061113243320,averil_ackery@gmail.com,Occupational Therapist,Health,High Net Worth,FALSE,FALSE,16,2 Anniversary Trail,4508,QLD,Australia,
690,Myrtie Ostrich,Female,6/18/1996,individual,0061843248177,myrtie_ostrich@gmail.com,,Health,High Net Worth,FALSE,TRUE,7,05 Ronald Regan Alley,2121,NSW,Australia,
691,Ross Vidgen,Male,12/28/1947,company,0049913253034,ross_vidgen@gmail.com,Administrative Assistant II,Financial Services,Affluent Customer,FALSE,TRUE,5,738 Spaight Drive,3216,VIC,Australia,
692,Sibby Skinner,Female,5/5/1981,individual,0035198325789,sibby_skinner@gmail.com,,n/a,Mass Customer,FALSE,TRUE,13,8 Bunker Hill Court,2298,NSW,Australia,
693,Selle Casper,Female,3/27/1978,individual,0064113262748,selle_casper@gmail.com,Help Desk Technician,Financial Services,Affluent Customer,FALSE,FALSE,18,59846 2nd Pass,2077,NSW,Australia,
694,Andrew Froment,Male,7/19/1977,company,0065843267605,andrew_froment@gmail.com,VP Accounting,Financial Services,Mass Customer,FALSE,FALSE,9,3745 Thierer Trail,4078,QLD,Australia,
695,Maurizia Ritmeyer,Female,4/9/1980,company,0066913272462,maurizia_ritmeyer@gmail.com,VP Quality Control,Property,High Net Worth,FALSE,TRUE,17,11121 Jackson Crossing,2323,NSW,Australia,
696,Keenan Moriarty,Male,12/23/1994,company,0034983277319,keenan_moriarty@gmail.com,VP Product Management,Retail,Mass Customer,FALSE,TRUE,13,1 Elgar Alley,2166,NSW,Australia,
697,Davide Senten,Male,2/23/1941,company,0061113282176,davide_senten@gmail.com,Recruiting Manager,n/a,High Net Worth,FALSE,FALSE,18,32834 Caliangt Way,4211,QLD,Australia,
698,Renie Fiveash,Female,10/10/1992,company,0061843287033,renie_fiveash@gmail.com,,Manufacturing,Mass Customer,FALSE,FALSE,7,27185 Fisk Drive,2290,NSW,Australia,
699,Willard Booton,Male,9/2/1938,individual,0049913291890,willard_booton@gmail.com,Marketing Manager,n/a,High Net Worth,FALSE,FALSE,12,2 Harper Junction,2069,NSW,Australia,
700,Debby Balmadier,Female,6/24/1992,company,0035198329674,debby_balmadier@gmail.com,VP Marketing,Manufacturing,High Net Worth,FALSE,FALSE,7,7 Caliangt Street,4209,QLD,Australia,
701,Rockie MacKibbon,Male,4/20/1978,company,0064113301604,rockie_mackibbon@gmail.com,Occupational Therapist,Health,High Net Worth,FALSE,TRUE,7,5331 Ilene Parkway,2560,NSW,Australia,
702,Harvey Dwelley,Male,8/30/1973,individual,0065843306461,harvey_dwelley@gmail.com,Chief Design Engineer,Telecommunications,High Net Worth,FALSE,FALSE,13,1009 Roxbury Point,2110,NSW,Australia,
703,Patrice Pariss,Male,6/15/1954,individual,0066913311318,patrice_pariss@gmail.com,Chemical Engineer,Manufacturing,Mass Customer,FALSE,FALSE,6,660 Carey Avenue,2759,NSW,Australia,
704,Arman Yakubov,Male,10/7/1977,company,0034983316175,arman_yakubov@gmail.com,,Financial Services,Mass Customer,FALSE,FALSE,13,25 Oneill Alley,4102,QLD,Australia,
705,Gardiner Gypps,Male,6/1/1991,company,0061113321032,gardiner_gypps@gmail.com,Dental Hygienist,Health,Affluent Customer,FALSE,TRUE,19,2 Golden Leaf Parkway,3759,VIC,Australia,
706,Cathleen Le Teve,Female,11/6/1950,company,0061843325889,cathleen_le teve@gmail.com,Cost Accountant,Financial Services,High Net Worth,FALSE,FALSE,16,18 Dottie Park,2230,NSW,Australia,
707,Thaddus Joder,Male,12/10/1957,company,0049913330746,thaddus_joder@gmail.com,Actuary,Financial Services,Mass Customer,FALSE,FALSE,11,85 Badeau Pass,3158,VIC,Australia,
708,Josepha Clamp,Female,11/3/1961,company,0035198333560,josepha_clamp@gmail.com,Clinical Specialist,Health,Mass Customer,FALSE,TRUE,8,784 Lotheville Court,2541,NSW,Australia,
709,Jillane Simion,Female,7/3/1974,individual,0064113340460,jillane_simion@gmail.com,GIS Technical Architect,Financial Services,Mass Customer,FALSE,FALSE,2,57568 Northview Junction,2141,NSW,Australia,
710,Lynnell Shoesmith,Female,1/29/1981,company,0065843345317,lynnell_shoesmith@gmail.com,Dental Hygienist,Health,Affluent Customer,FALSE,TRUE,14,283 Golf View Lane,2747,NSW,Australia,
711,Mandie MacAdie,Female,12/25/1974,individual,0066913350174,mandie_macadie@gmail.com,VP Quality Control,Financial Services,Mass Customer,FALSE,TRUE,9,7 Johnson Hill,3028,VIC,Australia,
712,Ferdinand Billie,Male,9/4/1965,individual,0034983355031,ferdinand_billie@gmail.com,Paralegal,Financial Services,Mass Customer,FALSE,TRUE,6,22580 Doe Crossing Drive,4055,QLD,Australia,
